product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
5026109009336,Splash,330 ml,Radnor,GB,Radnor Hills Mineral Water Company Limited,UG,https://wastebase.org/#/o/158e077b-b6e1-4dd5-b8d4-48c1626dd451,,2
50271351,Red Kola,500 ml,Barr,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1
50271511,Irn Bru,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,2
5028197192723,Shea Body Moisturiser,200 ml,The Body Shop,GB,The Body Shop International Ltd,ZA,https://wastebase.org/#/o/5f04d2bd-8f1f-4307-8209-fe66f425d3c5,,2
5028197973636,British Rose Body Moisturiser,192 g,The Body Shop,GB,The Body Shop International Ltd,ZA,https://wastebase.org/#/o/5f04d2bd-8f1f-4307-8209-fe66f425d3c5,,1
5031021399281,Tesco Window and Glass Cleaner Spray,500 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5033022002269,Still Spring Water,500ml,Ice Valley,GB,Shepley Spring Ltd,GB,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,8
5033022002269,Still Spring Water,500ml,Ice Valley,GB,Shepley Spring Ltd,MZ,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,2
5033022002269,Still Spring Water,500ml,Ice Valley,GB,Shepley Spring Ltd,UG,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,10
5033022002337,Sparkling Spring Water,500 ml,Ice Valley,GB,Shepley Spring Ltd,GB,https://wastebase.org/#/o/a786797c-b133-4b59-b673-c6628d2f9296,,1
5034660522782,Boost,485 mg,Cadbury,US,"Mondelēz International, Inc.",GB,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
5034938200015,All-purpose Sanitiser,500 ml,Bio-D,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5034938500016,Liquid Handwash,500 ml,Bio-D,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5034938500016,Liquid Handwash,500 ml,Bio-D,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5035230100010,Whole Milk,568 ml,Freshways,GB,Nijjar Diaries Ltd,GB,https://wastebase.org/#/o/e337a15d-32e2-4f32-a4e3-5e674cc21dcb,,1
5036589200970,Yeo valley,450 g,Yeo Valley Organic,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5036589253471,super thick creamy yoghurt,450 g,Yeo Valley Organic,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5038862133555,Citrus Shield Juice,750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5038862238397,"Blueberries, peaches and apples",750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5038862304504,Smoothie Mangoes Passion Fruits Apples,750 ml,innocent,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4
5038896001011,Blue Skies,500 ml,Blue Skies,GB,Blue Skies,GH,https://wastebase.org/#/o/12b195cd-ce2f-42b0-ac02-239d1f38a476,,17
50411887,Orange Original Drink,500 ml,Tango,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,2
50412709,Orange Fruit Shoot,275 ml,Robinsons,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,1
50412716,Fruit Shoot Apple & Blackcurrant,275 ml,Robinsons,GB,Britvic plc,GB,https://wastebase.org/#/o/a4e2ac23-2e88-4f21-9538-b903394496f5,,3
50457250,Tomato Ketchup,605 ml,Heinz,US,Kraft Heinz Foods Company,GB,https://wastebase.org/#/o/d4c8237b-9caf-44a7-9e18-062d26e3e3a3,,1
5050179317305,Custard,500 g,Tesco Finest,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5050179761979,Tesco Organic Semi-Skimmed Milk,1.136 L,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5050179761979,Tesco Organic Semi-Skimmed Milk,1.136 L,Tesco,GB,Tesco PLC,RW,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,2
5050179762051,Organic Free Range Whole Milk,1.136 L,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5050665038882,Malaysian Curry Rice,78 g,Naked,GB,"Naked Juice Co. of Glendora, Inc.",GB,https://wastebase.org/#/o/834981e8-a605-4427-a8ac-4498959fc818,,1
5050665039704,Thai Style,104 g,Naked,GB,"Naked Juice Co. of Glendora, Inc.",GB,https://wastebase.org/#/o/834981e8-a605-4427-a8ac-4498959fc818,,1
5051140152895,Tesco Lime Juice,250ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5051277007211,British Aberdeen Angus Steak Mince,500 g,Tesco Finest,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,2
5054073041434,Table Salt,750 g,best-one,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5054073047559,Still Natural Mineral Water,500ml,best-one,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5054073047559,Still Natural Mineral Water,500ml,best-one,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5054267000162,Orange,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,3
5054267000216,Orange Energy Drink,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,6
5054267000438,Ribena,380 ml,Ribena,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267000612,Lucozade Energy Original,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,5
5054267000681,Lucozade Sport Orange Still,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,43
5054267000704,Orange Sport Drink,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,13
5054267001138,Caribbean Cruise,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267002715,Raspberry Sport Drink,750 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267007871,Fruit Punch,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267007895,Blackcurrant Flavour Carbonated Drink,500 ml,Ribena,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267008106,Brazilian Mango and Mandarin,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267009349,Orange Sport Drink,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,8
5054267009356,Sport Raspberry,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,19
5054267009417,Energy Drink Original,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,8
5054267009493,Lucozade Apple Blast,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267009615,Orangina,420 ml,Orangina,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267010765,Apple Blast,900 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267010819,Lucozade Zero,900 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,7
5054267010840,Lucozade Energy,900 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267010895,Energy Drink,1450 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267011960,Lucozade Sport Orange,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267012172,Lucozade Original,380 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,2
5054267012172,Lucozade Original,380 ml,Lucozade,JP,Suntory Holdings Limited,GH,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,4
5054267012752,Lucozade Energy drink,380 ml,Lucozade,JP,Suntory Holdings Limited,CD,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267012752,Lucozade Energy drink,380 ml,Lucozade,JP,Suntory Holdings Limited,GH,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,29
5054267014268,lucozade sport orange,330 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054267014374,Zero Sugar Pink Lemonade,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1
5054402078193,Original Washing-up Liquid,450 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5054781491200,Tropical laundry gel,888 ml,Asda,US,Walmart Inc.,GB,https://wastebase.org/#/o/5eb7d977-0702-465a-99b8-3d118bdffc65,,1
5054781718635,Trail mix,200 g,Asda,US,Walmart Inc.,GB,https://wastebase.org/#/o/5eb7d977-0702-465a-99b8-3d118bdffc65,,1
5056079900678,Original Carbonated Energy Drink,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,3
5056079900746,Boost Sport Carbonated Drink,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,2
5056079900753,Sport Isotonic Mixed Berry Drink,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,2
5056079900760,Sport Isotonic Tropical Berry,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1
5056079901293,Tropical Berry,500 ml,Boost Sport,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1
5056079901309,Citrus,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1
5056079901316,Raspberry,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1
5056079901644,Orange Sport,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1
5056204200031,Still Natural Mineral Water,500 ml,Aqua Pura,FR,Sources Alma,GB,https://wastebase.org/#/o/cbaea1e3-7c03-4a27-a893-cf5df11a035e,,2
5056357910306,Galaxy drink,350 ml,Galaxy,US,"Mars, Incorporated",GB,https://wastebase.org/#/o/94a82a92-f117-400d-9266-7c021a88e7aa,,1
5057172120215,Zesty lemon washing up liquid,500 ml,Asda,US,Walmart Inc.,GB,https://wastebase.org/#/o/5eb7d977-0702-465a-99b8-3d118bdffc65,,1
5057753285500,Sea Minerals Extracts Shower Gel,500 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5057753285807,Extracts of Eucalyptus Antibacterial Handwash,500 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5057753654504,Roasted and Salted cashews,125 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5057753891985,Orange Fruit Splash,250 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5057753909536,Mature Cheddar,400 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5057753938680,Pain au Chocolat,320 g,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1
5059883177496,Triple chocolate fudge bar,60 g,My Protein,GB,The Hut Group PLC,GB,https://wastebase.org/#/o/2c684abe-a537-48d5-9d33-591f9e45c14a,,1
5060042350032,Spring Water,500 ml,Harrogate,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,18
5060042350049,Harrogate Spring Water,500 ml,Harrogate,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
5060042350056,Spring Water,500 ml,Harrogate,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2
5060042350124,Sparkling Spring Water,330 ml,Harrogate,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
5060042641000,Lightly Sea Salted Crisps,150 g,Tyrrell's,GB,KP Snacks,GB,https://wastebase.org/#/o/861543d8-2fdf-4bda-99f3-501a83364c8a,,1
5060060212077,Astonish moisture and protect,650 ml,Astonish,GB,The London Oil Refining Company ltd,GH,https://wastebase.org/#/o/4fe8e464-b0ab-4f32-8ac2-699b39ef2390,,40
5060119293309,Smart bar,20 g,PhD,GB,PhD Nutrition,GB,https://wastebase.org/#/o/e4d3e979-991b-4a3c-b98b-58232a915acd,,1
5060122038911,Chocolate and malt flavour drink,376 ml,Galaxy,US,"Mars, Incorporated",GB,https://wastebase.org/#/o/94a82a92-f117-400d-9266-7c021a88e7aa,,1
5060198645617,Durum Wheat Piadina Midi Flatbreads,240 g,Crosta and Mollica,GB,Perwyn,GB,https://wastebase.org/#/o/0eec08bf-0c78-414f-91b1-df91499b8e83,,2
5060255920015,Energy Drink,1.0 L,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,4
5060315055954,Rocking Fantasy,250 ml,Dear Body,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4
5060332524655,Cleanse and Polish,200ml,Liz Earle,GB,Liz Earle Beauty Co. Limited,GB,https://wastebase.org/#/o/23c82b4b-cea9-4d1d-bc69-255f14a33489,,1
5060358090028,Aloe Drink,500 ml,Just Drink,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5060358090967,Aloe drink Summer Berries,500 ml,Just Drink,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5060402903793,Mars chocolate milk drink,350 ml,Mars,US,"Mars, Incorporated",GB,https://wastebase.org/#/o/94a82a92-f117-400d-9266-7c021a88e7aa,,2
5060463190002,THE KING SUNFLOWER OIL,1 L,The King,AE,QP Agro,GH,https://wastebase.org/#/o/3d31f4d6-cf5e-428a-bca1-6b570d6efa8d,,20
5060466516632,Energy Drink Original Flavour,400 ml,Power Play,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,229
5060466516663,Carbonated  energy drink,400ml,Power Play,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,42
5060476794396,Papadums,75 g,Shalimar,GB,AIB Foods Limited,GB,https://wastebase.org/#/o/28bb1600-6deb-4387-a412-b3d6445b382a,,1
5060608740178,Carbonated Energy Drink,400 ml,Predator Energy,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,49
5060608740253,Energy Drink,400 ml,Predator Energy,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,269
5060608740253,Energy Drink,400 ml,Predator Energy,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,16
5060608749232,Gold Strike Energy Drink,350 ml,Predator Energy,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,699
5060626030022,Smoov chapman,35cl,La Casera,NG,Jotna Group,NG,https://wastebase.org/#/o/4347f5eb-db06-413a-805a-b406c73734d2,,2
5060677250479,Kyra gentle face wash,120ml,Gruum,GB,Gruum Europe Ltd,ES,https://wastebase.org/#/o/e8f904f1-d21a-4eac-9ce0-d875332587b9,,1
5060677250486,Altruist SPF50 Sunscreen,50ml,Gruum,GB,Gruum Europe Ltd,ES,https://wastebase.org/#/o/e8f904f1-d21a-4eac-9ce0-d875332587b9,,2
5060677250486,Altruist SPF50 Sunscreen,50ml,Gruum,GB,Gruum Europe Ltd,UG,https://wastebase.org/#/o/e8f904f1-d21a-4eac-9ce0-d875332587b9,,1
5060776100026,Eau de Table,600ml,Zongo,CD,UNITY BEVERAGES,CD,https://wastebase.org/#/o/ff654767-cd02-452b-9a3a-55f7e7dbe2d1,,36
5060776100057,Eau de Table,1.5 L,Zongo,CD,UNITY BEVERAGES,CD,https://wastebase.org/#/o/ff654767-cd02-452b-9a3a-55f7e7dbe2d1,,8
5060868950195,Aloe Vera Drink Strawberry,500 ml,Dr. Aloe,GB,Merran Ltd,GB,https://wastebase.org/#/o/15558f7e-a324-4e3e-a363-3a60acbdd6b1,,1
5060909050105,Coke,75 ml,Coca-Cola,US,Coca-Cola,NG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5164604011536,Carbonated Soft Drink,330 ml,Pepsi,US,"Pepsico, Inc",UG,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1
5201627019887,Mineral Water,1.5 L,Zatopi,GR,Zagori,GB,https://wastebase.org/#/o/f1bbfebe-a4bd-46e0-81d5-ab1e952ecc26,,1
5201627019900,Natural Mineral Water,500 ml,Zatopi,GR,Zagori,GB,https://wastebase.org/#/o/f1bbfebe-a4bd-46e0-81d5-ab1e952ecc26,,1
5201946900125,Lemonade,330 ml,Vikos,GR,Epirotic Bottling Industry S.A.,GB,https://wastebase.org/#/o/2d63564c-c2dd-4c2a-95d7-ce3ef6818691,,1
5203615820130,Xtra Berry Flavoured Carbonated Soft Drink,400ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,65
5207411220460,Extra carbonate soft drink,300 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,19
5210112460301,afya drinking water,1.6 L,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,1
5239141407101,Boisson Gazeuse,1 L,Djino,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,1
5285002320546,Seven powers 7777777,500 ml,Seven Powers 7777777,NG,Cybele Cosmetic Products,GH,https://wastebase.org/#/o/aba2d8dd-cf09-4e32-a48a-7adc9014b902,,11
5290074000524,Cyprina red grape,1 L,Cyprina,CY,New Sevegep ltd,GH,https://wastebase.org/#/o/6919b7d6-a936-4bc3-90c4-5bb7bd4a3f6d,,23
5299908030089,Eau de Table,600 ml,VIDA,CD,Adam Industrie,CD,https://wastebase.org/#/o/a78ca2af-870c-4571-b8cf-f2311da0722f,,19
53140036,Eau mineral,1.5 L,Supermont,CM,Source du Pays S.A,CM,https://wastebase.org/#/o/25e0b5dd-a8c2-45eb-9c34-1b167deea46a,,1
5352205057408,Coca-Cola Zero Sugar,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5391518270241,Protective sun lotion,60 ml,Banana Boat,US,Edgewell Personal Care,GB,https://wastebase.org/#/o/10a4cb3c-80ff-41e4-8d9f-7b28e6af2d0d,,20
54001213,Orange,400 ml,Minute Maid,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,17.500,11
5400141269536,Demi-ecreme,1.0l,Boni Selection,BE,Colyrut Group Services,GB,https://wastebase.org/#/o/4da98872-a1d5-4c93-b28a-2c9a563c5ad2,,1
54008199,Fanta,350 ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,56
54008199,Fanta,350 ml,Fanta,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,14
54017665,Juice,350 ml,Cappy,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
54017726,Delight. Mango,350 ml,Cappy,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,963
54020450,Tropical Delight,350 ml,Cappy,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,375
54020849,Soda Water,300 ml,Krest,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,14.700,5
54022096,cappy delight goiaba,350 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
5407010260069,Top Orange Boisson Gazeuse,1 L,Top,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,52
5407010260120,Top,350 ml,Top,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,5
5407010260205,Boisson Gazeuse,1 L,Youzou,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,8
5407010260649,World Cola,1 L,World Cola,FR,Groupe Castel,CM,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,1
5410013108009,Natural Mineral Water,500 ml,SPA Reine,BE,S.A. SPADEL N.V.,BE,https://wastebase.org/#/o/e4c31dea-df18-49c4-971f-29c044e5469d,,6
5410013108009,Natural Mineral Water,500 ml,SPA Reine,BE,S.A. SPADEL N.V.,CD,https://wastebase.org/#/o/e4c31dea-df18-49c4-971f-29c044e5469d,,1
5410013108009,Natural Mineral Water,500 ml,SPA Reine,BE,S.A. SPADEL N.V.,GB,https://wastebase.org/#/o/e4c31dea-df18-49c4-971f-29c044e5469d,,4
5410076928170,Original Dishwashing Liquid,433 ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
5410316962520,Vodka,200 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,3
5410316962520,Vodka,200 ml,Smirnoff,GB,Diageo Plc,MZ,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,1
5410316962520,Vodka,200 ml,Smirnoff,GB,Diageo Plc,RW,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,1
5410438036420,Milk Drink,400 ml,Yazoo,NL,Koninklijke FrieslandCampina N.V.,GB,https://wastebase.org/#/o/12414724-d744-4084-90f7-4fe5b069cc26,,2
5410438036482,Yazoo Milk Drink,400 ml,Yazoo,NL,Koninklijke FrieslandCampina N.V.,GB,https://wastebase.org/#/o/12414724-d744-4084-90f7-4fe5b069cc26,,5
5410438036833,Chocolate milk drink,1.0 L,Yazoo,NL,Koninklijke FrieslandCampina N.V.,GB,https://wastebase.org/#/o/12414724-d744-4084-90f7-4fe5b069cc26,,1
5412533001556,Rinse Aid,500ml,Ecover,US,"S. C. Johnson & Son, Inc.",GB,https://wastebase.org/#/o/e8c44e08-c2f7-4457-b30c-1632455108f9,,1
5412533416886,Sensitive Washing Up Liquid,450 ml,Ecover,US,"S. C. Johnson & Son, Inc.",GB,https://wastebase.org/#/o/e8c44e08-c2f7-4457-b30c-1632455108f9,,2
5412533418316,Zero Wool & Delicates Laundry Liquid,1.0 L,Ecover,US,"S. C. Johnson & Son, Inc.",GB,https://wastebase.org/#/o/e8c44e08-c2f7-4457-b30c-1632455108f9,,1
5413149418431,Bleach,500 ml,Flash,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
5413149418493,Bathroom Cleaner,500 ml,Flash,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
5413149980761,Original Dishwashing Liquid,433 ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1
54172401,Vinagre Branco,750 ml,Oasis (MZ),MZ,Águas de Ribaue Lda,MZ,https://wastebase.org/#/o/eab3ebae-bcf3-4636-af44-126f25372efc,,1
5423513860407,Mineral water,500 ml,Kitulo,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,7
5424212150301,Berry Flavoured Carbonated Soft Drink,300 ml,Mo Xtra,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,1
54490000,Purified Water,1.0 L,Dasani,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,56
54490000,Purified Water,1.0 L,Dasani,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6
54490000,Purified Water,1.0 L,Dasani,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
